"PUBLISHER_ID","NAME","TEMP_PUB_ID","COMMERCIAL_NAME","ADDRESS"
15653,"Arna",15653,"",""
15654,"Тіл оқу әдістемелік орталығы",15654,"",""
15655,"ИП Логос- М",15655,"",""
15656,"МГТУ им. Н.Э.Баумана",15656,"",""
15657,"ТОО ""Tandem-2""",15657,"",""
15658,"Издательский дом""Вильямс""",15658,"",""
15659,"Ирина",15659,"",""
15660,"ИКФ Сталкер",15660,"",""
15661,"Интеллсервис",15661,"",""
15662,"Pearson Education Inc",15662,"",""
15663,"Heinle Gengage Learning",15663,"",""
15664,"Guncel yayincilik",15664,"",""
15665,"Caglayan kitabevi",15665,"",""
15666,"daylight",15666,"",""
15667,"Cile yayinevi",15667,"",""
15668,"Temel Seviye",15668,"",""
15669,"Longman Pearson",15669,"",""
15670,"Көшпенділер",15670,"",""
15671,"Pinguin Readers",15671,"",""
15672,"Brill NV",15672,"",""
15673,"karadokya ELT.",15673,"",""
15674,"IGEME",15674,"",""
15675,"Базис",15675,"",""
15676,"The Brookings Institution",15676,"",""
15677,"Cromwell Press",15677,"",""
15678,"GOA yayinlari",15678,"",""
15679,"Эгмонт",15679,"",""
15680,"Алтын Принт",15680,"",""
15681,"КазГЗУ",15681,"",""
15682,"Әділет",15682,"",""
15683,"Мемлекеттік көркем әдебиет баспасы",15683,"",""
15684,"Қазақстан Композиторлар Одағы",15684,"",""
15685,"Главная редакция Восточной литературы",15685,"",""
15686,"Автограф",15686,"",""
15687,"Бек",15687,"",""
15688,"Baba Barkha Nath Printers",15688,"",""
15689,"RFF press",15689,"",""
15690,"sis publishing",15690,"",""
15691,"Ikarus yayinlari",15691,"",""
15692,"Continuum",15692,"",""
15693,"South-Western CENGAGE Learning",15693,"",""
15694,"ХХІ век",15694,"",""
15695,"Milli Produktivite Merkezi",15695,"",""
15696,"Улагат",15696,"",""
15511,"Дилема",15511,"",""
15697,"Sevinc dershanesi",15697,"",""
15698,"AVA publishing",15698,"",""
15699,"Институт проблем информатики и управления",15699,"",""
15700,"Ряз. гос. ун-т им С.А.Есенина",15700,"",""
15775,"Dave Burgess Consulting, Inc",,"",""
15701,"Х.Досмұхамедов атындағы Атырау мемлекеттік университетінің баспаханасы",15701,"",""
15702,"Санкт-Петербургский институт экспертов",15702,"",""
15703,"Университет им. Д.А.Кунаева",15703,"",""
15704,"KOICA",15704,"",""
15705,"Harvard Business Review press",15705,"",""
15706,"Longmans",15706,"",""
15707,"Macmilan",15707,"",""
15708,"Academpress",15708,"",""
15709,"Проспект Науки",15709,"",""
15710,"Manhattan Prep",15710,"",""
15711,"Жарқын КО",15711,"",""
15712,"Karadeniz Dergi yayinlari",15712,"",""
15713,"Hikmet cocuk kitaplari",15713,"",""
15714,"Дастан",15714,"",""
15715,"Akademi Kitabevi",15715,"",""
15716,"United Nations secretary-General`s Campaign",15716,"",""
15717,"Организация Объединенных Наций",15717,"",""
15718,"Phoenix Design Aid",15718,"",""
15719,"Signet Print",15719,"",""
15720,"Хан Тәңірі",15720,"",""
15721,"PrintLab",15721,"",""
15722,"Институт развития государственного языка",15722,"",""
15723,"Prizma Press",15723,"",""
15724,"Bordo Siyah",15724,"",""
15725,"Международная Академия Бизнеса",15725,"",""
15726,"ELi",15726,"",""
15727,"Michigan Prese",15727,"",""
15728,"Kazigurt",15728,"",""
15729,"ЖК ""Сагаутдинова М.Ш.""",15729,"",""
15730,"Древо мысли",15730,"",""
15731,"Bungei Shunju Ltd",15731,"",""
15732,"Ли Джон Хва",15732,"",""
15733,"Шивон",15733,"",""
15734,"Тэсо",15734,"",""
15735,"Cambridg",15735,"",""
15736,"Rowman and Littlefield Education",15736,"",""
15737,"Lee Chong Won",15737,"",""
15738,"A Person education company",15738,"",""
15739,"Институт литературы и искусства им. М.О.Ауэзова",15739,"",""
15740,"Moyer Bell",15740,"",""
15741,"АЗИАТ",15741,"",""
15742,"The Rader's Digest Association",15742,"",""
14481,"the university of Texas at Austin",14481,"",""
14482,"Ротапринт Алма-Атинского энергетического института",14482,"",""
14483,"Мнемозина",14483,"",""
14484,"Альфа-Пресс",14484,"",""
14485,"Велби",14485,"",""
14486,"Scarman Centre, University of Leicester",14486,"",""
14487,"Деловой двор",14487,"",""
14488,"Кенже-пресс-медиа",14488,"",""
14489,"Центрполиграф",14489,"",""
14490,"ИЭ МОН РК",14490,"",""
14491,"A.K.Publication",14491,"",""
14492,"Jouve",14492,"",""
14493,"Addison Weslay Longman",12149,"",""
14494,"Thomson corporation",14494,"",""
14495,"UDH & Distributors",14495,"",""
14496,"Mayfield Publishing Company",14496,"",""
14497,"Prentice HallEnglewood Cliffs",14497,"",""
14498,"Autodesk,Inc",14498,"",""
14499,"Richard D.Irwin Inc",14499,"",""
14500,"litton Educational Publishing, Inc.",14500,"",""
14501,"Pinnacle Books",14501,"",""
14502,"Fawcett Grest",14502,"",""
14503,"Signet Classics",14503,"",""
14504,"Beta",14504,"",""
14505,"Seckin yayinevi",14505,"",""
14506,"Hinemann Educational Books",14506,"",""
14507,"Tas kitapcilik-yayincilik ltd",14507,"",""
14508,"Kurtis matbaacilik",14508,"",""
14509,"Wordsworth reference",14509,"",""
14510,"Artia Praque",14510,"",""
14511,"The Wordsworth Poetry Library",14511,"",""
14512,"Macmillian London Limited",14512,"",""
14513,"Dogan Yayincilik",14513,"",""
14514,"Camelot press",14514,"",""
14515,"Caliper Corporation",14515,"",""
14516,"Tata McGraw-Hill Publishing Company Limited",14516,"",""
14517,"Westview Press",14517,"",""
14518,"Guideposts",14518,"",""
14519,"Гуманит. изд. центр ВЛАДОС",14519,"",""
14520,"The University of Michigan",14520,"",""
14521,"Barron's educational series",14521,"",""
14522,"Basic books,Inc",14522,"",""
14523,"editions du progres",14523,"",""
14524,"Kaynak",14524,"",""
14525,"Mysterious press",14525,"",""
14526,"IASB Publications Department",14526,"",""
14527,"University of Minneapolis press",14527,"",""
14528,"Pan Books",14528,"",""
14529,"Ecole Superieure",14529,"",""
14530,"Suleyman Demirel University Faculty of Philology Ell Department",14530,"",""
14531,"Editions Robert Laffont",14531,"",""
14532,"Gower Publishing",14532,"",""
14533,"Publisher",14533,"",""
14534,"New fine printing press",14534,"",""
14535,"Atatьrk Araюtэrma M.",14535,"",""
14536,"The Modern Library",14536,"",""
14537,"GES basim-turizm LTD",14537,"",""
14538,"Kucuk kitaplar",14538,"",""
14539,"English language program division",14539,"",""
14540,"McGraw hill",14540,"",""
14541,"West Pub. Com.",14541,"",""
14542,"Pitman Publishing",14542,"",""
14543,"Que Corporation",14543,"",""
14544,"PWS-KENT PUBLISHING CO",14544,"",""
14545,"The Benjamin/Cumming Publishing Company,Inc",14545,"",""
14546,"Quill William Morrow",14546,"",""
14547,"Издательство Киевского университета",14547,"",""
14548,"Longman Group",14548,"",""
14549,"Granada publishing",14549,"",""
14550,"Damla Yayinevi",14550,"",""
14551,"Basbakanlik Basimevi",14551,"",""
14552,"New York",14552,"",""
14553,"Andrews McMeel Publishing",14553,"",""
14554,"Material development",14554,"",""
14555,"International publishers",14555,"",""
14556,"Bedford books of St.martin's press",14556,"",""
14557,"Souvenir press",14557,"",""
14558,"Atlas",14558,"",""
14559,"Meredith corporation",14559,"",""
14560,"Dramaturgie",14560,"",""
14561,"editions Robert Laffont",14561,"",""
14562,"akvaryumyayinevi",13239,"",""
14563,"Richmond publishing",14563,"",""
14564,"Grosset & Dunlap",14564,"",""
14565,"Umit yayincilik",14565,"",""
14566,"A division of General Drafting Co",14566,"",""
14567,"Merriam-Webster",14567,"",""
14568,"Cassell publishers limited",14568,"",""
14569,"Anadolu University",14569,"",""
14570,"Random house",14570,"",""
14571,"A touchstone book",14571,"",""
14572,"M.E.B,",14572,"",""
14573,"Boyut yayincilik",14573,"",""
14574,"Editions de l'Agence de presse Novosti",14574,"",""
14575,"Do",14575,"",""
14576,"Sistem Ofset",14576,"",""
14577,"Geleneksel Yayinlari",14577,"",""
14578,"Membership Poster",14578,"",""
14579,"Ezgi kitabevi Yayinlari",14579,"",""
14580,"Orkun yayinlari",14580,"",""
14581,"Aldine de Gruyter",14581,"",""
14582,"Kultur",14582,"",""
14583,"The dryden press",14583,"",""
14584,"Kish language school",14584,"",""
14585,"Ilgi yayincilik",14585,"",""
14586,"Ar basim yayim ve Dagitim A.S.",14586,"",""
14587,"The Dryden Press Harcout Brace College Publishers",14587,"",""
14588,"Asir matbaasi",14588,"",""
14589,"Ahmet Yesevi Universitesine Yardim Vakfi",14589,"",""
14590,"Yeni Asya yayinlari",14590,"",""
14591,"Erzurum",14591,"",""
14592,"International Thomson Publishing",14592,"",""
14593,"Boynton/Cook Publishers,Inc",14593,"",""
14594,"Society for research in Child Development",14594,"",""
14595,"Can yayinlari",14595,"",""
14596,"Editura stiintifica si enciclopedica",14596,"",""
14597,"Harcout Brace Jovanovich, Inc",14597,"",""
14598,"Kema Press",14598,"",""
14599,"National democratic institute",14599,"",""
14600,"M.E.Sharpe inc",14600,"",""
14601,"Naval Institute press",14601,"",""
14602,"Turdav Ofset Tesisleri",14602,"",""
14603,"Birey yayincilik",14603,"",""
14604,"Kutsan Ofset matbaacilik",14604,"",""
14605,"Selcuk Universitesi Basimevi",14605,"",""
14606,"Moreshwar Phadke",14606,"",""
14607,"Bosders Kitaplari",14607,"",""
14608,"Erkam Matbaasi",14608,"",""
14609,"Avrasya-Bir Vakfi yayinlari",14609,"",""
14610,"Isletme ozurlu cocuklar egitim ve arastirma vakfi yayini",14610,"",""
14611,"Uskudar belediyesi",14611,"",""
14612,"Kapak, Milli egitim basimevi",14612,"",""
14613,"KATEV",14613,"",""
14614,"Sabaha",14614,"",""
14615,"Akademik Arastirmalar Dergisi Yayinlari",14615,"",""
14616,"Dogan kitap",14616,"",""
14617,"Детство-пресс",14617,"",""
14618,"Добрая книга",14618,"",""
14619,"Гросс-Медиа",14619,"",""
14620,"Longman Grup Limited,",14620,"",""
14621,"Center for Teaching and Learning LaGuardia Community College",14621,"",""
14622,"Hodder & Stoughton",14622,"",""
14623,"Brooks Cole Publishing Company,",14623,"",""
14624,"Jossey-Bass Publishers,",14624,"",""
14625,"Heinle&Heinle Publishers",14625,"",""
14626,"Dushkin/McGraw-Hill",14626,"",""
14627,"Живой язык",14627,"",""
14628,"Oxford Univesity Press",14628,"",""
14629,"Routledge is an imprint of the Taylor & Francis Group,",14629,"",""
14630,"TESOL",14630,"",""
14631,"The Pennsylvania State University",14631,"",""
14632,"Worktext",14632,"",""
14633,"инЬязиздат",14633,"",""
14634,"Нестор Академик Паблишерз",14634,"",""
14635,"David McKay Company",14635,"",""
14636,"Simon & Schuster,",14636,"",""
14637,"Lomond",14637,"",""
14638,"W Publishing Group",14638,"",""
14639,"Intercultural Press,INC.",14639,"",""
14640,"University of California,Riverside",14640,"",""
14641,"Нур-принт-75",14641,"",""
14642,"Academia",14642,"",""
14643,"НИАЦ АДР РК",14643,"",""
14644,"Юридический центр Пресс",14644,"",""
14645,"Ugurbocegi yayinlari",14645,"",""
14646,"Типография Сыткина",14646,"",""
14647,"Кенже-Пресс",14647,"",""
14648,"Киргизгосиздат",14648,"",""
14649,"Қорқыт Ата атындағы ҚМУ",14649,"",""
14650,"Philip Wilson",14650,"",""
14651,"Дарын",14651,"",""
14652,"Издательский дом Дмитрия Бураго",14652,"",""
14653,"С.Бәйбішев атындағы Ақтөбе университеті",14653,"",""
14654,"Казахское государственное издательство",14654,"",""
14655,"Фантом Пресс",14655,"",""
14656,"Foreign languages press",14656,"",""
14657,"Смарт-Бук",14657,"",""
14658,"Basic books",14658,"",""
14659,"Ой-Сана",14659,"",""
14660,"John Wiley & Sons,Inc",14660,"",""
14661,"Franklin, Beedle & Associates,Inc",14661,"",""
14662,"Сораба қоғамдық қоры",14662,"",""
14663,"Hayat yayin grubu",14663,"",""
14664,"Elma yayinevi",14664,"",""
14665,"Pegem A Yayincilik",14665,"",""
14666,"Eurocentre Longman",14666,"",""
14667,"Yildiz teknik universitesi",14667,"",""
14668,"Akaprint publishers",14668,"",""
14669,"Bogazici University Library Cataloquing",14669,"",""
14670,"Gaclavan basimevi",14670,"",""
14671,"Thessaloniki",14671,"",""
14672,"Gordon and Breach , Science Publishers",14672,"",""
14673,"КазНУ им. аль-Фараби",14673,"",""
14674,"Экон-Информ",14674,"",""
14675,"Tepe Yayinlari",14675,"",""
14676,"Лист Нью",14676,"",""
14677,"Издательский дом КазГЮУ",14677,"",""
14678,"Stanford University Press",14678,"",""
14679,"Асыл сөз",14679,"",""
14680,"Marti Yayincilik",14680,"",""
14681,"Howard House",14681,"",""
14682,"Ақ шағыл",14682,"",""
14683,"Қарасай",14683,"",""
14684,"Sourcebooks, Inc",14684,"",""
14685,"Национальный Университет Узбекистана",14685,"",""
14686,"Профессия",14686,"",""
14687,"Қазақ терминшілері қауымдастығы қоғамдық бірлестігі",14687,"",""
14688,"Нью Эра",14688,"",""
14689,"ТОО Аян Эдет",14689,"",""
14690,"Право и закон",14690,"",""
14691,"Қазақстан даму институты",14691,"",""
14692,"South-Western PUBLISHING",14692,"",""
14693,"Өркениет",14693,"",""
14694,"Zhibek zholy",14694,"",""
14695,"Wadsworth",14695,"",""
14696,"Milli Produktive Merkezi",14696,"",""
14697,"Sari Papatya",14697,"",""
14698,"Алтын қалам",14698,"",""
14699,"SagiNur",14699,"",""
14700,"ҚР БҒМ Болон процесі және акамемиялық ұлтқырлық орталығы",14700,"",""
14701,"Qazaq university",14701,"",""
14702,"KICE",14702,"",""
14703,"Ascd",14703,"",""
14704,"Lap Lambert",14704,"",""
14705,"КГУ имени Коркыт Ата",14705,"",""
14706,"Жебе",14706,"",""
14707,"Gallup Press",14707,"",""
14708,"Harper Paperbacks",14708,"",""
14709,"ОНОН",14709,"",""
14710,"Deluxe",14710,"",""
14711,"И.Д.Вильямс",14711,"",""
14712,"Powerscore",14712,"",""
14713,"ЖП Волкова Е.В. баспаханасы",14713,"",""
14714,"Kultur sanat yayincilik",14714,"",""
14715,"Paraglyph Press",14715,"",""
14716,"Альпина Паблишер",14716,"",""
14717,"Brand Print баспасы",14717,"",""
14718,"Medet Group",14718,"",""
14719,"Азбука",14719,"",""
14720,"Дайджест",14720,"",""
14721,"Галарт",14721,"",""
14722,"Gonca kitaplari",14722,"",""
14723,"Palme yayinlari",14723,"",""
14724,"Bahar yayinlari",14724,"",""
14725,"Ғылым ордасы",14725,"",""
