"INV_ID","BOOK_ID","J_ISSUE_ID","DISC_ID","RECEIVE_DATE","ODA_ID","STATUS","OLD_INV_ID","HESAB_ID","EMELIYYAT_NO","PRICE","CURRENCY","BARCODE","SIGLE_TYPE","USER_CID","USER_NAME","EDITED_BY"
37243,145876,,,,,1,"37243",,,500,"KZT",10288375,"АБ","","",""
36628,145881,,,,,1,"36628",,,200,"KZT",10488720,"АБ","","",""
68913,146920,,,,,1,"68913",,,1300,"KZT",10602706,"ЧЗ","","",""
68918,146920,,,,,1,"68918",,,1300,"KZT",10602751,"АБ","","",""
75966,146920,,,,,1,"75966",,,1040,"KZT",10683460,"АБ","","",""
66134,146830,,,,,1,"66134",,,1520,"KZT",10570326,"АБ","","",""
66140,146830,,,,,1,"66140",,,1520,"KZT",10570388,"АБ","","",""
66146,146830,,,,,1,"66146",,,1520,"KZT",10570449,"АБ","","",""
66145,146830,,,,,1,"66145",,,1520,"KZT",10570432,"АБ","","",""
66489,146832,,,,,1,"66489",,,2000,"KZT",10573594,"ЧЗ","","",""
66494,146832,,,,,1,"66494",,,2000,"KZT",10573648,"АБ","","",""
66651,146834,,,,,1,"66651",,,184,"KZT",10527733,"АБ","","",""
66903,146836,,,,,1,"66903",,,14500,"KZT",10577394,"ЧЗ","","",""
66928,146841,,,,,1,"66928",,,7303,"KZT",10578070,"АБ","","",""
66934,146841,,,,,1,"66934",,,7303,"KZT",10578131,"АБ","","",""
55075,143656,,,,,1,"55075",,,330,"KZT",10392171,"АБ","","",""
55080,143656,,,,,1,"55080",,,330,"KZT",10392225,"АБ","","",""
55086,143656,,,,,1,"55086",,,330,"KZT",10392287,"АБ","","",""
55091,143656,,,,,1,"55091",,,330,"KZT",10392331,"АБ","","",""
55097,143656,,,,,1,"55097",,,330,"KZT",10392393,"АБ","","",""
55577,143657,,,,,1,"55577",,,330,"KZT",10393864,"АБ","","",""
85354,141135,,,,,1,"85354",,,3900,"KZT",10795873,"АБ","","",""
85359,141135,,,,,1,"85359",,,3900,"KZT",10795927,"АБ","","",""
85366,141135,,,,,1,"85366",,,3900,"KZT",10795996,"АБ","","",""
85372,141135,,,,,1,"85372",,,3900,"KZT",10796054,"АБ","","",""
85377,141135,,,,,1,"85377",,,3900,"KZT",10796108,"АБ","","",""
85384,141135,,,,,1,"85384",,,3900,"KZT",10796177,"АБ","","",""
85390,141135,,,,,1,"85390",,,3900,"KZT",10796238,"АБ","","",""
85396,141135,,,,,1,"85396",,,3900,"KZT",10796290,"АБ","","",""
85402,141135,,,,,1,"85402",,,3900,"KZT",10796351,"АБ","","",""
85430,141136,,,,,1,"85430",,,3900,"KZT",10796634,"АБ","","",""
72171,146954,,,,,1,"72171",,,4400,"KZT",10638323,"АБ","","",""
52432,149486,,,,,1,"52432",,,600,"KZT",10369999,"ЧЗ","","",""
52385,149490,,,,,1,"52385",,,300,"KZT",10369319,"АБ","","",""
54355,149494,,,,,1,"54355",,,456,"KZT",10458143,"ЧЗ","","",""
54207,149498,,,,,1,"54207",,,176,"KZT",10455760,"ЧЗ","","",""
25115,148354,,,,,1,"25115",,,200,"KZT",10122488,"АБ","","",""
25154,148356,,,,,1,"25154",,,350,"KZT",10032589,"АБ","","",""
25153,148359,,,,,1,"25153",,,300,"KZT",10007396,"ЧЗ","","",""
25182,148361,,,,,1,"25182",,,750,"KZT",10298978,"АБ","","",""
25412,148365,,,,,1,"25412",,,250,"KZT",10037089,"АБ","","",""
88650,150159,,,,,1,"88650",,,3621,"KZT",10830079,"АБ","","",""
88656,150159,,,,,1,"88656",,,3621,"KZT",10830130,"АБ","","",""
88661,150159,,,,,1,"88661",,,3621,"KZT",10830185,"АБ","","",""
88666,150159,,,,,1,"88666",,,3621,"KZT",10830239,"АБ","","",""
88671,150159,,,,,1,"88671",,,3621,"KZT",10830284,"АБ","","",""
88676,150159,,,,,1,"88676",,,3621,"KZT",10830338,"АБ","","",""
88607,150159,,,,,1,"88607",,,3621,"KZT",10829646,"АБ","","",""
88613,150159,,,,,1,"88613",,,3621,"KZT",10829707,"АБ","","",""
88621,150159,,,,,1,"88621",,,3621,"KZT",10829783,"АБ","","",""
26943,142485,,,,,1,"26943",,,1958,"KZT",10052723,"АБ","","",""
26873,142485,,,,,1,"26873",,,1958,"KZT",10052099,"АБ","","",""
26879,142485,,,,,1,"26879",,,1958,"KZT",10120194,"АБ","","",""
26887,142485,,,,,1,"26887",,,1958,"KZT",10052211,"АБ","","",""
26893,142485,,,,,1,"26893",,,1958,"KZT",10052259,"АБ","","",""
26902,142485,,,,,1,"26902",,,1958,"KZT",10052327,"АБ","","",""
18796,142080,,,,,1,"18796",,,500,"KZT",10011423,"АБ","","",""
18763,142080,,,,,1,"18763",,,500,"KZT",10010891,"АБ","","",""
18768,142080,,,,,1,"18768",,,500,"KZT",10043400,"АБ","","",""
18775,142080,,,,,1,"18775",,,500,"KZT",10011010,"АБ","","",""
52386,142080,,,,,1,"52386",,,100,"KZT",10369326,"ЧЗ","","",""
18394,142085,,,,,1,"18394",,,250,"KZT",10179819,"АБ","","",""
17586,142088,,,,,1,"17586",,,500,"KZT",10122600,"ЧЗ","","",""
17413,142091,,,,,1,"17413",,,200,"KZT",10071793,"АБ","","",""
17443,142095,,,,,1,"17443",,,100,"KZT",10180914,"АБ","","",""
17929,142101,,,,,1,"17929",,,0,"KZT",10171585,"ЧЗ","","",""
52304,149521,,,,,1,"52304",,,900,"KZT",10358979,"АБ","","",""
51992,149526,,,,,1,"51992",,,1000,"KZT",10369456,"ЧЗ","","",""
53446,149528,,,,,1,"53446",,,1500,"KZT",10379967,"АБ","","",""
53468,149531,,,,,1,"53468",,,2731,"KZT",10376485,"АБ","","",""
72179,146954,,,,,1,"72179",,,4400,"KZT",10638408,"АБ","","",""
72571,146955,,,,,1,"72571",,,2833,"KZT",10642658,"АБ","","",""
72577,146955,,,,,1,"72577",,,2833,"KZT",10642719,"АБ","","",""
72906,146956,,,,,1,"72906",,,2680,"KZT",10646205,"АБ","","",""
72911,146956,,,,,1,"72911",,,2680,"KZT",10646250,"АБ","","",""
72917,146956,,,,,1,"72917",,,2680,"KZT",10646311,"АБ","","",""
11972,147839,,,,,1,"11972",,,0,"RUB",10016848,"ЧЗ","","",""
12593,147844,,,,,1,"12593",,,50,"KZT",10508633,"АБ","","",""
14647,147849,,,,,1,"14647",,,300,"KZT",10136829,"АБ","","",""
14401,147853,,,,,1,"14401",,,200,"KZT",10094204,"ЧЗ","","",""
67816,147854,,,,,1,"67816",,,500,"KZT",10588796,"АБ","","",""
14747,147859,,,,,1,"14747",,,1500,"KZT",10464205,"АБ","","",""
14797,147863,,,,,1,"14797",,,700,"KZT",10507179,"АБ","","",""
21729,147865,,,,,1,"21729",,,1500,"KZT",10193150,"ЧЗ","","",""
15147,147869,,,,,1,"15147",,,100,"KZT",10110300,"АБ","","",""
14935,147875,,,,,1,"14935",,,100,"KZT",10105566,"ЧЗ","","",""
56444,143664,,,,,1,"56444",,,330,"KZT",10409237,"АБ","","",""
56449,143664,,,,,1,"56449",,,330,"KZT",10409930,"АБ","","",""
56451,143664,,,,,1,"56451",,,330,"KZT",10409954,"АБ","","",""
56468,143666,,,,,1,"56468",,,330,"KZT",10410127,"АБ","","",""
56475,143666,,,,,1,"56475",,,330,"KZT",10410196,"АБ","","",""
56477,143666,,,,,1,"56477",,,330,"KZT",10410219,"АБ","","",""
84926,141137,,,,,1,"84926",,,1200,"KZT",10791363,"АБ","","",""
83412,141138,,,,,1,"83412",,,500,"KZT",10774649,"АБ","","",""
84073,141140,,,,,1,"84073",,,674,"KZT",10782194,"АБ","","",""
84078,141140,,,,,1,"84078",,,674,"KZT",10782248,"АБ","","",""
84148,141141,,,,,1,"84148",,,1375,"KZT",10782941,"АБ","","",""
84154,141141,,,,,1,"84154",,,1375,"KZT",10783009,"АБ","","",""
84159,141141,,,,,1,"84159",,,1375,"KZT",10783054,"АБ","","",""
84164,141141,,,,,1,"84164",,,1375,"KZT",10783108,"АБ","","",""
84170,141143,,,,,1,"84170",,,1600,"KZT",10783160,"ЧЗ","","",""
84053,141144,,,,,1,"84053",,,1500,"KZT",10781999,"АБ","","",""
58049,143703,,,,,1,"58049",,,306,"KZT",10434376,"АБ","","",""
73961,146959,,,,,1,"73961",,,35,"KZT",10677193,"АБ","","",""
73966,146959,,,,,1,"73966",,,35,"KZT",10677247,"АБ","","",""
73971,146959,,,,,1,"73971",,,35,"KZT",10677292,"АБ","","",""
73976,146959,,,,,1,"73976",,,35,"KZT",10677346,"АБ","","",""
74730,146960,,,,,1,"74730",,,32,"KZT",10668832,"ЧЗ","","",""
74738,146960,,,,,1,"74738",,,32,"KZT",10668917,"АБ","","",""
74744,146960,,,,,1,"74744",,,32,"KZT",10668979,"АБ","","",""
28361,148488,,,,,1,"28361",,,1085,"KZT",10161869,"АБ","","",""
28384,148488,,,,,1,"28384",,,1085,"KZT",10162095,"АБ","","",""
28369,148488,,,,,1,"28369",,,1085,"KZT",10161944,"АБ","","",""
87932,150172,,,,,1,"87932",,,300,"KZT",10822388,"АБ","","",""
88060,150175,,,,,1,"88060",,,300,"KZT",10823668,"АБ","","",""
88076,150178,,,,,1,"88076",,,300,"KZT",10823828,"АБ","","",""
87975,150182,,,,,1,"87975",,,200,"KZT",10822814,"АБ","","",""
87378,150185,,,,,1,"87378",,,3040,"KZT",10816110,"АБ","","",""
87384,150185,,,,,1,"87384",,,3040,"KZT",10816172,"АБ","","",""
87371,150185,,,,,1,"87371",,,3040,"KZT",10816042,"АБ","","",""
87377,150185,,,,,1,"87377",,,3040,"KZT",10816103,"АБ","","",""
87454,150186,,,,,1,"87454",,,8600,"KZT",10816714,"АБ","","",""
27352,142488,,,,,1,"27352",,,1179,"KZT",10084045,"АБ","","",""
27358,142488,,,,,1,"27358",,,1179,"KZT",10084229,"АБ","","",""
27486,142489,,,,,1,"27486",,,1575,"KZT",10006221,"АБ","","",""
27507,142491,,,,,1,"27507",,,902,"KZT",10005866,"АБ","","",""
27614,142492,,,,,1,"27614",,,1040,"KZT",10021774,"АБ","","",""
27620,142492,,,,,1,"27620",,,1040,"KZT",10021835,"АБ","","",""
81114,141166,,,,,1,"81114",,,4000,"KZT",10746073,"АБ","","",""
18974,142147,,,,,1,"18974",,,473,"KZT",10133675,"АБ","","",""
19191,142149,,,,,1,"19191",,,300,"KZT",10207031,"ЧЗ","","",""
18987,142152,,,,,1,"18987",,,337,"KZT",10126110,"ЧЗ","","",""
19210,142156,,,,,1,"19210",,,1950,"KZT",10151839,"АБ","","",""
18886,142160,,,,,1,"18886",,,1000,"KZT",10135433,"","","",""
19026,142162,,,,,1,"19026",,,337,"KZT",10126042,"ЧЗ","","",""
19036,142165,,,,,1,"19036",,,371,"KZT",10140246,"АБ","","",""
18923,142169,,,,,1,"18923",,,1485,"KZT",10116166,"АБ","","",""
20305,142171,,,,,1,"20305",,,603,"KZT",10169162,"АБ","","",""
56888,149636,,,,,1,"56888",,,330,"KZT",10413272,"АБ","","",""
56699,149638,,,,,1,"56699",,,330,"KZT",10408063,"ЧЗ","","",""
56750,149644,,,,,1,"56750",,,330,"KZT",10409534,"ЧЗ","","",""
56983,149650,,,,,1,"56983",,,330,"KZT",10412367,"АБ","","",""
57029,149657,,,,,1,"57029",,,330,"KZT",10413685,"АБ","","",""
56059,149659,,,,,1,"56059",,,330,"KZT",10399644,"АБ","","",""
57164,149662,,,,,1,"57164",,,100,"KZT",10416464,"АБ","","",""
57170,149662,,,,,1,"57170",,,100,"KZT",10416525,"АБ","","",""
57251,149663,,,,,1,"57251",,,225,"KZT",10424759,"АБ","","",""
74749,146960,,,,,1,"74749",,,32,"KZT",10669020,"АБ","","",""
6335,144601,,,,,1,"6335",,,50,"KZT",10170410,"ЧЗ","","",""
6443,144607,,,,,1,"6443",,,50,"KZT",10489246,"АБ","","",""
35869,144610,,,,,1,"35869",,,1000,"KZT",10247839,"АБ","","",""
34502,144611,,,,,1,"34502",,,3000,"KZT",10196632,"ЧЗ","","",""
34507,144611,,,,,1,"34507",,,3000,"KZT",10196687,"АБ","","",""
34513,144611,,,,,1,"34513",,,3000,"KZT",10200643,"АБ","","",""
34519,144611,,,,,1,"34519",,,3000,"KZT",10200704,"АБ","","",""
34526,144611,,,,,1,"34526",,,3000,"KZT",10200773,"АБ","","",""
34534,144611,,,,,1,"34534",,,3000,"KZT",10200858,"АБ","","",""
73151,140966,,,,,1,"73151",,,100,"KZT",10648650,"АБ","","",""
73176,140967,,,,,1,"73176",,,100,"KZT",10648902,"АБ","","",""
73181,140967,,,,,1,"73181",,,100,"KZT",10648957,"АБ","","",""
73186,140967,,,,,1,"73186",,,100,"KZT",10649008,"АБ","","",""
73192,140967,,,,,1,"73192",,,100,"KZT",10649060,"АБ","","",""
73053,140968,,,,,1,"73053",,,100,"KZT",10647677,"АБ","","",""
73058,140968,,,,,1,"73058",,,100,"KZT",10647721,"АБ","","",""
73063,140968,,,,,1,"73063",,,100,"KZT",10647776,"АБ","","",""
76621,140968,,,,,1,"76621",,,100,"KZT",10690345,"АБ","","",""
73220,140969,,,,,1,"73220",,,100,"KZT",10649343,"АБ","","",""
73225,140969,,,,,1,"73225",,,100,"KZT",10649398,"АБ","","",""
22256,142206,,,,,1,"22256",,,500,"KZT",10135204,"АБ","","",""
22161,142206,,,,,1,"22161",,,500,"KZT",10135266,"АБ","","",""
22167,142206,,,,,1,"22167",,,500,"KZT",10135327,"АБ","","",""
24387,142206,,,,,1,"24387",,,500,"KZT",10134986,"АБ","","",""
81123,141166,,,,,1,"81123",,,4000,"KZT",10746165,"АБ","","",""
81128,141166,,,,,1,"81128",,,4000,"KZT",10746219,"АБ","","",""
81134,141166,,,,,1,"81134",,,4000,"KZT",10746271,"АБ","","",""
81139,141166,,,,,1,"81139",,,4000,"KZT",10746325,"АБ","","",""
81147,141166,,,,,1,"81147",,,4000,"KZT",10746400,"АБ","","",""
81122,141166,,,,,1,"81122",,,4000,"KZT",10746158,"АБ","","",""
58114,143702,,,,,1,"58114",,,1539,"KZT",10435021,"АБ","","",""
58119,143702,,,,,1,"58119",,,1539,"KZT",10435076,"АБ","","",""
58124,143702,,,,,1,"58124",,,1539,"KZT",10435120,"АБ","","",""
58130,143702,,,,,1,"58130",,,1539,"KZT",10435182,"АБ","","",""
58135,143702,,,,,1,"58135",,,1539,"KZT",10435236,"АБ","","",""
58140,143702,,,,,1,"58140",,,1539,"KZT",10435939,"АБ","","",""
58110,143702,,,,,1,"58110",,,1539,"KZT",10434987,"ЧЗ","","",""
58054,143703,,,,,1,"58054",,,306,"KZT",10434420,"АБ","","",""
58323,143704,,,,,1,"58323",,,1728,"KZT",10437766,"АБ","","",""
47455,149324,,,,,1,"47455",,,1440,"KZT",10246115,"АБ","","",""
47175,149327,,,,,1,"47175",,,1235,"KZT",10245231,"АБ","","",""
48661,149331,,,,,1,"48661",,,1360,"KZT",10336359,"АБ","","",""
48668,149332,,,,,1,"48668",,,1120,"KZT",10336311,"АБ","","",""
49142,149336,,,,,1,"49142",,,592,"KZT",10290224,"ФЦ","","",""
49187,149340,,,,,1,"49187",,,546,"KZT",10290170,"АБ","","",""
82697,149343,,,,,1,"82697",,,2000,"KZT",10765135,"АБ","","",""
82701,149347,,,,,1,"82701",,,2000,"KZT",10765173,"АБ","","",""
49564,149353,,,,,1,"49564",,,292,"KZT",10353387,"АБ","","",""
73320,140974,,,,,1,"73320",,,100,"KZT",10650349,"АБ","","",""
5895,141601,,,,,1,"5895",,,50,"KZT",10512739,"АБ","","",""
7646,141606,,,,,1,"7646",,,50,"KZT",10153222,"ЧЗ","","",""
17553,141607,,,,,1,"17553",,,0,"KZT",10129289,"ЧЗ","","",""
2936,141610,,,,,1,"2936",,,300,"KZT",10486894,"АБ","","",""
3022,141615,,,,,1,"3022",,,1000,"KZT",10500019,"АБ","","",""
3819,141621,,,,,1,"3819",,,100,"KZT",10172926,"ЧЗ","","",""
3503,141626,,,,,1,"3503",,,50,"KZT",10154823,"АБ","","",""
3845,141630,,,,,1,"3845",,,400,"KZT",10209806,"АБ","","",""
4176,141635,,,,,1,"4176",,,100,"KZT",10123225,"АБ","","",""
3911,141637,,,,,1,"3911",,,300,"KZT",10140949,"АБ","","",""
82183,141168,,,,,1,"82183",,,350,"KZT",10757994,"АБ","","",""
82190,141168,,,,,1,"82190",,,350,"KZT",10758069,"АБ","","",""
82462,141172,,,,,1,"82462",,,2000,"KZT",10762776,"АБ","","",""
82502,141178,,,,,1,"82502",,,4000,"KZT",10763179,"АБ","","",""
82351,141185,,,,,1,"82351",,,400,"KZT",10759677,"АБ","","",""
82550,141189,,,,,1,"82550",,,2000,"KZT",10763650,"АБ","","",""
82426,141193,,,,,1,"82426",,,200,"KZT",10760901,"АБ","","",""
24392,142206,,,,,1,"24392",,,500,"KZT",10135037,"АБ","","",""
20883,142208,,,,,1,"20883",,,1665,"KZT",10034507,"ЧЗ","","",""
20705,142211,,,,,1,"20705",,,1400,"KZT",10049068,"АБ","","",""
57805,149676,,,,,1,"57805",,,1530,"KZT",10431245,"АБ","","",""
57810,149676,,,,,1,"57810",,,1530,"KZT",10431290,"АБ","","",""
57815,149676,,,,,1,"57815",,,1530,"KZT",10431993,"АБ","","",""
57938,149677,,,,,1,"57938",,,1152,"KZT",10433263,"АБ","","",""
68817,149677,,,,,1,"68817",,,1280,"KZT",10601747,"АБ","","",""
75796,149677,,,,,1,"75796",,,1024,"KZT",10681718,"АБ","","",""
57959,149678,,,,,1,"57959",,,1512,"KZT",10433478,"АБ","","",""
57966,149678,,,,,1,"57966",,,1512,"KZT",10433546,"АБ","","",""
57973,149678,,,,,1,"57973",,,1512,"KZT",10433614,"АБ","","",""
4273,144659,,,,,1,"4273",,,200,"KZT",10023211,"ЧЗ","","",""
52007,145701,,,,,1,"52007",,,1000,"KZT",10346204,"АБ","","",""
52013,145701,,,,,1,"52013",,,1000,"KZT",10346266,"АБ","","",""
52019,145701,,,,,1,"52019",,,1000,"KZT",10346327,"АБ","","",""
52025,145701,,,,,1,"52025",,,1000,"KZT",10346389,"АБ","","",""
52032,145701,,,,,1,"52032",,,1000,"KZT",10346457,"АБ","","",""
52039,145701,,,,,1,"52039",,,1000,"KZT",10346525,"АБ","","",""
52045,145701,,,,,1,"52045",,,1000,"KZT",10346587,"АБ","","",""
52005,145701,,,,,1,"52005",,,1000,"KZT",10346181,"АБ","","",""
33908,145706,,,,,1,"33908",,,2000,"KZT",10191903,"ЧЗ","","",""
8620,141721,,,,,1,"8620",,,0,"KZT",10218600,"ЧЗ","","",""
9129,141726,,,,,1,"9129",,,50,"KZT",10568453,"АБ","","",""
73326,140974,,,,,1,"73326",,,100,"KZT",10650400,"АБ","","",""
73331,140974,,,,,1,"73331",,,100,"KZT",10650455,"АБ","","",""
73336,140974,,,,,1,"73336",,,100,"KZT",10650509,"АБ","","",""
75053,140975,,,,,1,"75053",,,1800,"KZT",10656365,"АБ","","",""
75467,140976,,,,,1,"75467",,,2648,"KZT",10660508,"АБ","","",""
75560,140979,,,,,1,"75560",,,840,"KZT",10679357,"ЧЗ","","",""
75681,140983,,,,,1,"75681",,,1680,"KZT",10680568,"ЧЗ","","",""
20255,142237,,,,,1,"20255",,,250,"KZT",10146903,"ЧЗ","","",""
20376,142240,,,,,1,"20376",,,792,"KZT",10127490,"ЧЗ","","",""
20169,142242,,,,,1,"20169",,,756,"KZT",10117927,"АБ","","",""
21270,142245,,,,,1,"21270",,,766,"KZT",10149546,"АБ","","",""
21379,142248,,,,,1,"21379",,,874,"KZT",10040966,"АБ","","",""
21385,142248,,,,,1,"21385",,,874,"KZT",10041024,"АБ","","",""
21726,142250,,,,,1,"21726",,,1097,"KZT",10010082,"ЧЗ","","",""
29263,142251,,,,,1,"29263",,,637,"KZT",10168967,"АБ","","",""
22006,142253,,,,,1,"22006",,,300,"KZT",10087343,"АБ","","",""
82424,141193,,,,,1,"82424",,,200,"KZT",10760888,"АБ","","",""
58566,143706,,,,,1,"58566",,,909,"KZT",10440858,"АБ","","",""
58572,143706,,,,,1,"58572",,,909,"KZT",10440919,"АБ","","",""
58594,143707,,,,,1,"58594",,,756,"KZT",10441138,"ЧЗ","","",""
58771,143708,,,,,1,"58771",,,1395,"KZT",10448212,"ЧЗ","","",""
58776,143708,,,,,1,"58776",,,1395,"KZT",10448267,"АБ","","",""
59073,143710,,,,,1,"59073",,,3619,"KZT",10454749,"ЧЗ","","",""
59080,143710,,,,,1,"59080",,,3619,"KZT",10454817,"АБ","","",""
59077,143710,,,,,1,"59077",,,3619,"KZT",10454787,"АБ","","",""
59088,143710,,,,,1,"59088",,,3619,"KZT",10454893,"АБ","","",""
59480,143716,,,,,1,"59480",,,189,"KZT",10468074,"ЧЗ","","",""
35400,145767,,,,,1,"35400",,,500,"KZT",10143896,"АБ","","",""
69310,148253,,,,,1,"69310",,,500,"KZT",10608159,"АБ","","",""
69316,148253,,,,,1,"69316",,,500,"KZT",10608210,"АБ","","",""
69322,148253,,,,,1,"69322",,,500,"KZT",10608272,"АБ","","",""
69328,148253,,,,,1,"69328",,,500,"KZT",10608333,"АБ","","",""
56131,134608,,,,,1,"56131",,,330,"KZT",10401675,"АБ","","",""
69334,148253,,,,,1,"69334",,,500,"KZT",10608395,"АБ","","",""
69342,148253,,,,,1,"69342",,,500,"KZT",10608470,"АБ","","",""
69348,148253,,,,,1,"69348",,,500,"KZT",10608531,"АБ","","",""
21949,148255,,,,,1,"21949",,,702,"KZT",10147085,"АБ","","",""
21976,148257,,,,,1,"21976",,,1000,"KZT",10063279,"ЧЗ","","",""
77162,141046,,,,,1,"77162",,,4942,"KZT",10698433,"ЧЗ","","",""
76648,141047,,,,,1,"76648",,,150,"KZT",10690611,"АБ","","",""
76766,141049,,,,,1,"76766",,,2775,"KZT",10693186,"АБ","","",""
76865,141050,,,,,1,"76865",,,350,"KZT",10694442,"АБ","","",""
87928,141054,,,,,1,"87928",,,400,"KZT",10822340,"АБ","","",""
7888,141732,,,,,1,"7888",,,190,"KZT",10496916,"АБ","","",""
7940,141733,,,,,1,"7940",,,50,"KZT",10166055,"АБ","","",""
7946,141733,,,,,1,"7946",,,50,"KZT",10166116,"АБ","","",""
8793,141734,,,,,1,"8793",,,50,"KZT",10154618,"ЧЗ","","",""
16929,141739,,,,,1,"16929",,,300,"KZT",10152218,"АБ","","",""
2017,141510,,,,,1,"2017",,,1200,"KZT",10770740,"АБ","","",""
38289,141510,,,,,1,"38289",,,1200,"KZT",10362600,"АБ","","",""
39298,141510,,,,,1,"39298",,,1200,"KZT",10419021,"АБ","","",""
39303,141510,,,,,1,"39303",,,1200,"KZT",10419076,"АБ","","",""
39308,141510,,,,,1,"39308",,,1200,"KZT",10419120,"АБ","","",""
39313,141510,,,,,1,"39313",,,1200,"KZT",10419175,"АБ","","",""
39318,141510,,,,,1,"39318",,,1200,"KZT",10419229,"АБ","","",""
39323,141510,,,,,1,"39323",,,1200,"KZT",10419274,"АБ","","",""
2364,141511,,,,,1,"2364",,,700,"KZT",10499948,"АБ","","",""
2733,141517,,,,,1,"2733",,,500,"KZT",10776070,"АБ","","",""
24984,148410,,,,,1,"24984",,,300,"KZT",10174272,"АБ","","",""
26015,148413,,,,,1,"26015",,,400,"KZT",10055618,"АБ","","",""
26018,148414,,,,,1,"26018",,,400,"KZT",10051511,"АБ","","",""
26023,148414,,,,,1,"26023",,,400,"KZT",10051559,"АБ","","",""
26126,148416,,,,,1,"26126",,,500,"KZT",10067468,"АБ","","",""
26155,148421,,,,,1,"26155",,,300,"KZT",10010167,"ЧЗ","","",""
26180,148423,,,,,1,"26180",,,2100,"KZT",10088494,"АБ","","",""
26184,148423,,,,,1,"26184",,,2100,"KZT",10126721,"АБ","","",""
29148,148426,,,,,1,"29148",,,300,"KZT",10167625,"АБ","","",""
60786,148431,,,,,1,"60786",,,243,"KZT",10498095,"АБ","","",""
25192,148283,,,,,1,"25192",,,1500,"KZT",10048313,"АБ","","",""
25199,148283,,,,,1,"25199",,,1500,"KZT",10774311,"АБ","","",""
25190,148283,,,,,1,"25190",,,1500,"KZT",10212271,"АБ","","",""
39068,145768,,,,,1,"39068",,,250,"KZT",10292969,"ЧЗ","","",""
35095,145771,,,,,1,"35095",,,0,"KZT",10209479,"КХ","","",""
35274,145774,,,,,1,"35274",,,0,"KZT",10190463,"АБ","","",""
35483,145779,,,,,1,"35483",,,1392,"KZT",10457580,"АБ","","",""
37763,145780,,,,,1,"37763",,,200,"KZT",10302026,"АБ","","",""
37768,145780,,,,,1,"37768",,,200,"KZT",10302071,"АБ","","",""
39754,145780,,,,,1,"39754",,,200,"KZT",10508138,"АБ","","",""
20368,136211,,,,,1,"20368",,,0,"KZT",10062869,"ЧЗ","","",""
21494,136214,,,,,1,"21494",,,484,"KZT",10139974,"ЧЗ","","",""
21671,136215,,,,,1,"21671",,,2000,"KZT",10060421,"АБ","","",""
21704,136216,,,,,1,"21704",,,800,"KZT",10756362,"АБ","","",""
21758,136218,,,,,1,"21758",,,656,"KZT",10112908,"АБ","","",""
21845,136220,,,,,1,"21845",,,1800,"KZT",10033463,"АБ","","",""
22195,136221,,,,,1,"22195",,,247,"KZT",10028254,"АБ","","",""
22192,136221,,,,,1,"22192",,,247,"KZT",10028223,"АБ","","",""
21890,136225,,,,,1,"21890",,,300,"KZT",10059616,"АБ","","",""
39980,128116,,,,,1,"39980",,,650,"KZT",10314524,"АБ","","",""
58538,134081,,,,,1,"58538",,,1116,"KZT",10440568,"АБ","","",""
40030,134082,,,,,1,"40030",,,910,"KZT",10156773,"АБ","","",""
40036,134082,,,,,1,"40036",,,910,"KZT",10156834,"ЧЗ","","",""
40041,134082,,,,,1,"40041",,,910,"KZT",10156889,"АБ","","",""
39913,134084,,,,,1,"39913",,,400,"KZT",10310694,"АБ","","",""
40105,134088,,,,,1,"40105",,,840,"KZT",10211472,"ЧЗ","","",""
40110,134088,,,,,1,"40110",,,840,"KZT",10211526,"АБ","","",""
40116,134088,,,,,1,"40116",,,840,"KZT",10211588,"АБ","","",""
39960,134091,,,,,1,"39960",,,700,"KZT",10314418,"АБ","","",""
15397,135513,,,,,1,"15397",,,160,"KZT",10043387,"АБ","","",""
1998,135514,,,,,1,"1998",,,800,"KZT",10499122,"АБ","","",""
1383,135520,,,,,1,"1383",,,200,"KZT",10710524,"АБ","","",""
29718,136519,,,,,1,"29718",,,1000,"KZT",10003763,"АБ","","",""
29636,136524,,,,,1,"29636",,,4940,"KZT",10001035,"ЧЗ","","",""
29739,136528,,,,,1,"29739",,,0,"KZT",10003886,"","","",""
29837,136531,,,,,1,"29837",,,300,"KZT",10026991,"АБ","","",""
